time	V(vd)	V(vg)	V(Vd)*Ix(U1:D)+V(Vg)*Ix(U1:G)	Ix(U1:D)	Ix(U1:G)
2.606997418217229e-005	3.582239e+001	-3.837569e+000	3.416424e+000	9.241183e-002	-2.762465e-002
2.607012037659071e-005	3.582364e+001	-3.853385e+000	2.271765e+000	6.058831e-002	-2.628110e-002
2.607024507106078e-005	3.582485e+001	-3.860608e+000	1.096401e+000	2.790411e-002	-2.505846e-002
2.607036608007883e-005	3.582603e+001	-3.861971e+000	-9.366164e-002	-5.190522e-003	-2.389821e-002
2.607048815966116e-005	3.582713e+001	-3.857956e+000	-1.247606e+000	-3.728047e-002	-2.282192e-002
2.607061755715703e-005	3.582810e+001	-3.848193e+000	-2.308097e+000	-6.676959e-002	-2.186235e-002
2.607079227890624e-005	3.582903e+001	-3.828636e+000	-3.350905e+000	-9.576093e-002	-2.092547e-002
2.607098873722108e-005	3.582947e+001	-3.802419e+000	-3.860023e+000	-1.098994e-001	-2.041173e-002
2.607124274890443e-005	3.582920e+001	-3.768814e+000	-3.538321e+000	-1.009090e-001	-2.047534e-002
2.607143982616377e-005	3.582838e+001	-3.747609e+000	-2.621869e+000	-7.537214e-002	-2.097150e-002
2.607157666852497e-005	3.582751e+001	-3.738231e+000	-1.655483e+000	-4.845111e-002	-2.150723e-002
2.607169727412530e-005	3.582658e+001	-3.734988e+000	-6.638788e-001	-2.082730e-002	-2.203273e-002
2.607181624281159e-005	3.582560e+001	-3.736466e+000	3.464959e-001	7.322126e-003	-2.252835e-002
2.607193835621682e-005	3.582460e+001	-3.742517e+000	1.339244e+000	3.498486e-002	-2.295941e-002
2.607206079561509e-005	3.582368e+001	-3.752813e+000	2.212027e+000	5.931099e-002	-2.325954e-002
2.607220550259117e-005	3.582284e+001	-3.769285e+000	2.991231e+000	8.103992e-002	-2.338658e-002
2.607238684998750e-005	3.582228e+001	-3.793432e+000	3.501279e+000	9.528664e-002	-2.317013e-002
2.607260801477573e-005	3.582240e+001	-3.822909e+000	3.396499e+000	9.242685e-002	-2.237737e-002
2.607287075616113e-005	3.582342e+001	-3.852751e+000	2.460397e+000	6.643341e-002	-2.090072e-002
2.607302382273221e-005	3.582436e+001	-3.864786e+000	1.566718e+000	4.159241e-002	-1.984503e-002
2.607314871497516e-005	3.582525e+001	-3.869539e+000	6.814173e-001	1.697641e-002	-1.892552e-002
2.607328047813319e-005	3.582620e+001	-3.869815e+000	-2.818128e-001	-9.808970e-003	-1.798672e-002
2.607340177801565e-005	3.582699e+001	-3.865960e+000	-1.115941e+000	-3.300482e-002	-1.720711e-002
2.607354607891887e-005	3.582776e+001	-3.856789e+000	-1.948631e+000	-5.615953e-002	-1.644880e-002
2.607372197389320e-005	3.582838e+001	-3.841174e+000	-2.632078e+000	-7.515955e-002	-1.581976e-002
2.607393425603168e-005	3.582860e+001	-3.819798e+000	-2.879562e+000	-8.202498e-002	-1.551872e-002
2.607419852515552e-005	3.582821e+001	-3.794652e+000	-2.442516e+000	-6.983423e-002	-1.568516e-002
2.607435780495367e-005	3.582763e+001	-3.782990e+000	-1.803744e+000	-5.203761e-002	-1.602968e-002
2.607448954559157e-005	3.582695e+001	-3.777309e+000	-1.068282e+000	-3.154995e-002	-1.642875e-002
2.607460929578739e-005	3.582624e+001	-3.775726e+000	-3.234537e-001	-1.080026e-002	-1.681236e-002
2.607472901142958e-005	3.582550e+001	-3.777616e+000	4.318485e-001	1.024380e-002	-1.716936e-002
2.607485101574561e-005	3.582476e+001	-3.782858e+000	1.156610e+000	3.044078e-002	-1.746730e-002
2.607497358543730e-005	3.582412e+001	-3.791208e+000	1.778737e+000	4.778317e-002	-1.765832e-002
2.607512878199111e-005	3.582353e+001	-3.805020e+000	2.345780e+000	6.360082e-002	-1.770658e-002
2.607531462545252e-005	3.582321e+001	-3.823753e+000	2.641779e+000	7.188086e-002	-1.746331e-002
2.607555114428191e-005	3.582340e+001	-3.847299e+000	2.465998e+000	6.703816e-002	-1.675550e-002
2.607573692320618e-005	3.582396e+001	-3.863024e+000	1.936051e+000	5.232413e-002	-1.594445e-002
2.607587606736879e-005	3.582459e+001	-3.871476e+000	1.322949e+000	3.528419e-002	-1.521583e-002
2.607600024533920e-005	3.582524e+001	-3.875754e+000	6.755278e-001	1.728444e-002	-1.452840e-002
2.607612134727347e-005	3.582590e+001	-3.876822e+000	1.354027e-002	-1.122980e-003	-1.387014e-002
2.607624410029579e-005	3.582653e+001	-3.874896e+000	-6.366942e-001	-1.920486e-002	-1.325181e-002
2.607636800583650e-005	3.582707e+001	-3.869999e+000	-1.212331e+000	-3.521244e-002	-1.272031e-002
2.607654143870572e-005	3.582763e+001	-3.859545e+000	-1.814361e+000	-5.195215e-002	-1.216751e-002
2.607673239219317e-005	3.582792e+001	-3.845554e+000	-2.130409e+000	-6.073360e-002	-1.184454e-002
2.607698297315329e-005	3.582779e+001	-3.827187e+000	-1.992948e+000	-5.688984e-002	-1.183365e-002
2.607721853775104e-005	3.582725e+001	-3.813167e+000	-1.401641e+000	-4.041379e-002	-1.213515e-002
2.607736196787526e-005	3.582672e+001	-3.807903e+000	-8.404671e-001	-2.478096e-002	-1.243553e-002
2.607748252499051e-005	3.582619e+001	-3.806454e+000	-2.858728e-001	-9.330898e-003	-1.271990e-002
2.607760159750324e-005	3.582564e+001	-3.807651e+000	2.750628e-001	6.297790e-003	-1.298450e-002
2.607772323892297e-005	3.582510e+001	-3.811353e+000	8.181044e-001	2.143087e-002	-1.320827e-002
2.607784575267850e-005	3.582462e+001	-3.817394e+000	1.290573e+000	3.460156e-002	-1.335617e-002
2.607799596362475e-005	3.582417e+001	-3.827193e+000	1.716460e+000	4.648172e-002	-1.340159e-002
2.607817980509001e-005	3.582392e+001	-3.840958e+000	1.963884e+000	5.340092e-002	-1.324001e-002
2.607840891814069e-005	3.582402e+001	-3.858033e+000	1.867602e+000	5.076004e-002	-1.274579e-002
2.607862151506144e-005	3.582447e+001	-3.871578e+000	1.432554e+000	3.868474e-002	-1.206077e-002
2.607876539781456e-005	3.582494e+001	-3.878124e+000	9.650052e-001	2.569181e-002	-1.149975e-002
2.607888994491759e-005	3.582543e+001	-3.881244e+000	4.796047e-001	1.219736e-002	-1.098335e-002
2.607901094436328e-005	3.582591e+001	-3.881940e+000	-1.374601e-002	-1.520526e-003	-1.049172e-002
2.607913321525837e-005	3.582638e+001	-3.880405e+000	-4.947848e-001	-1.489730e-002	-1.003285e-002
2.607925989632885e-005	3.582679e+001	-3.876570e+000	-9.293076e-001	-2.698087e-002	-9.629735e-003
2.607943387978711e-005	3.582721e+001	-3.868642e+000	-1.369422e+000	-3.921877e-002	-9.221984e-003
2.607962764573959e-005	3.582741e+001	-3.858015e+000	-1.592631e+000	-4.542058e-002	-8.986683e-003
2.607987996890433e-005	3.582730e+001	-3.844233e+000	-1.474951e+000	-4.213243e-002	-8.985109e-003
2.608009442084104e-005	3.582692e+001	-3.834711e+000	-1.068277e+000	-3.080140e-002	-9.190359e-003
2.608023428088847e-005	3.582654e+001	-3.830813e+000	-6.601640e-001	-1.943257e-002	-9.407372e-003
2.608035491485499e-005	3.582614e+001	-3.829593e+000	-2.481945e-001	-7.955824e-003	-9.617737e-003
2.608047396323288e-005	3.582573e+001	-3.830336e+000	1.703426e-001	3.705380e-003	-9.814966e-003
2.608059591315104e-005	3.582533e+001	-3.832961e+000	5.791013e-001	1.509640e-002	-9.983911e-003
2.608071847914308e-005	3.582497e+001	-3.837337e+000	9.374732e-001	2.508651e-002	-1.009808e-002
2.608086394622561e-005	3.582464e+001	-3.844296e+000	1.255938e+000	3.397004e-002	-1.013796e-002
2.608104589464885e-005	3.582443e+001	-3.854406e+000	1.458281e+000	3.962708e-002	-1.003105e-002
2.608126844582388e-005	3.582449e+001	-3.866770e+000	1.406745e+000	3.822252e-002	-9.683377e-003
2.608151426066733e-005	3.582486e+001	-3.878443e+000	1.040731e+000	2.806577e-002	-9.096264e-003
2.608166427027262e-005	3.582522e+001	-3.883443e+000	6.780290e-001	1.798731e-002	-8.659783e-003
2.608178912620776e-005	3.582558e+001	-3.885557e+000	3.125303e-001	7.826424e-003	-8.272703e-003
2.608192071494634e-005	3.582598e+001	-3.885832e+000	-8.674838e-002	-3.275671e-003	-7.876234e-003
2.608204218049062e-005	3.582631e+001	-3.884378e+000	-4.359684e-001	-1.298685e-002	-7.543640e-003
2.608218223595927e-005	3.582664e+001	-3.880841e+000	-7.775243e-001	-2.248516e-002	-7.226165e-003
2.608235692931110e-005	3.582692e+001	-3.874553e+000	-1.071988e+000	-3.067279e-002	-6.948786e-003
2.608256461621075e-005	3.582703e+001	-3.865936e+000	-1.193381e+000	-3.404351e-002	-6.802273e-003
2.608282467694899e-005	3.582689e+001	-3.855559e+000	-1.041744e+000	-2.981343e-002	-6.841653e-003
2.608298869831488e-005	3.582664e+001	-3.850405e+000	-7.829546e-001	-2.260351e-002	-6.974137e-003
2.608312270047177e-005	3.582635e+001	-3.847822e+000	-4.801426e-001	-1.416815e-002	-7.134073e-003
2.608324318517871e-005	3.582606e+001	-3.846992e+000	-1.720786e-001	-5.585926e-003	-7.289609e-003
2.608336259487133e-005	3.582575e+001	-3.847611e+000	1.407522e-001	3.130285e-003	-7.435091e-003
2.608348478760395e-005	3.582545e+001	-3.849634e+000	4.450125e-001	1.160947e-002	-7.558604e-003
2.608360741394592e-005	3.582519e+001	-3.852955e+000	7.101200e-001	1.900010e-002	-7.640315e-003
2.608375444404693e-005	3.582495e+001	-3.858253e+000	9.461041e-001	2.558354e-002	-7.665418e-003
2.608393705333536e-005	3.582480e+001	-3.865851e+000	1.090692e+000	2.962738e-002	-7.578324e-003
2.608416194032777e-005	3.582485e+001	-3.875190e+000	1.045935e+000	2.840509e-002	-7.309677e-003
2.608439192660569e-005	3.582511e+001	-3.883363e+000	7.882214e-001	2.125443e-002	-6.895894e-003
2.608453907195368e-005	3.582537e+001	-3.887072e+000	5.229824e-001	1.388474e-002	-6.574761e-003
2.608466385648133e-005	3.582564e+001	-3.888730e+000	2.516131e-001	6.341057e-003	-6.284995e-003
2.608479532385346e-005	3.582593e+001	-3.889030e+000	-4.603262e-002	-1.934833e-003	-5.987244e-003
2.608491640411250e-005	3.582618e+001	-3.888038e+000	-3.074306e-001	-9.203736e-003	-5.736597e-003
2.608505294711899e-005	3.582643e+001	-3.885561e+000	-5.598928e-001	-1.622448e-002	-5.500465e-003
2.608522630834493e-005	3.582664e+001	-3.880998e+000	-7.864354e-001	-2.252378e-002	-5.286274e-003
2.608543024569073e-005	3.582674e+001	-3.874718e+000	-8.892135e-001	-2.537860e-002	-5.166556e-003
2.608568643706117e-005	3.582665e+001	-3.867016e+000	-7.951959e-001	-2.275489e-002	-5.181197e-003
2.608585704410933e-005	3.582647e+001	-3.862900e+000	-6.038548e-001	-1.742395e-002	-5.276773e-003
2.608599295847315e-005	3.582625e+001	-3.860827e+000	-3.796094e-001	-1.117716e-002	-5.394290e-003
2.608611399641579e-005	3.582603e+001	-3.860102e+000	-1.504622e-001	-4.793445e-003	-5.509666e-003
2.608623314510465e-005	3.582581e+001	-3.860465e+000	8.248571e-002	1.697025e-003	-5.618085e-003
2.608635545107395e-005	3.582558e+001	-3.861882e+000	3.113783e-001	8.075818e-003	-5.711567e-003
2.608647805962083e-005	3.582538e+001	-3.864272e+000	5.128736e-001	1.369299e-002	-5.775217e-003
2.608661950360304e-005	3.582520e+001	-3.867995e+000	6.890871e-001	1.860870e-002	-5.797993e-003
2.608679992792921e-005	3.582508e+001	-3.873555e+000	8.084256e-001	2.194504e-002	-5.742188e-003
2.608701735980195e-005	3.582510e+001	-3.880268e+000	7.871104e-001	2.136923e-002	-5.555128e-003
2.608729151006650e-005	3.582533e+001	-3.887486e+000	5.631299e-001	1.515563e-002	-5.189651e-003
2.608744699587681e-005	3.582553e+001	-3.890309e+000	3.538099e-001	9.339864e-003	-4.936426e-003
2.608757214569462e-005	3.582573e+001	-3.891388e+000	1.487069e-001	3.638251e-003	-4.719108e-003
2.608770393227492e-005	3.582595e+001	-3.891423e+000	-7.332671e-002	-2.535336e-003	-4.498123e-003
2.608782503194973e-005	3.582614e+001	-3.890508e+000	-2.643217e-001	-7.846516e-003	-4.315294e-003
2.608797168798877e-005	3.582632e+001	-3.888330e+000	-4.570154e-001	-1.320514e-002	-4.134440e-003
2.608814819203447e-005	3.582647e+001	-3.884702e+000	-6.104429e-001	-1.747112e-002	-3.986354e-003
2.608836327113503e-005	3.582652e+001	-3.879737e+000	-6.605792e-001	-1.886214e-002	-3.914112e-003
2.608863071544766e-005	3.582641e+001	-3.873979e+000	-5.491244e-001	-1.575449e-002	-3.950064e-003
2.608878700210078e-005	3.582627e+001	-3.871437e+000	-4.001947e-001	-1.160541e-002	-4.025287e-003
2.608891740131569e-005	3.582610e+001	-3.870236e+000	-2.301173e-001	-6.867493e-003	-4.112970e-003
2.608903678169627e-005	3.582594e+001	-3.869957e+000	-5.830321e-002	-2.080773e-003	-4.197058e-003
2.608915683411022e-005	3.582576e+001	-3.870474e+000	1.158293e-001	2.771299e-003	-4.274767e-003
2.608927883902232e-005	3.582560e+001	-3.871758e+000	2.814223e-001	7.386530e-003	-4.337932e-003
2.608940160121845e-005	3.582546e+001	-3.873750e+000	4.225861e-001	1.132253e-002	-4.375931e-003
2.608955771009868e-005	3.582533e+001	-3.877015e+000	5.497800e-001	1.487225e-002	-4.378825e-003
2.608974439431975e-005	3.582527e+001	-3.881392e+000	6.120053e-001	1.661586e-002	-4.312231e-003
2.608998334600587e-005	3.582532e+001	-3.886883e+000	5.635446e-001	1.528168e-002	-4.135309e-003
2.609016170506303e-005	3.582544e+001	-3.890343e+000	4.419283e-001	1.190687e-002	-3.948121e-003
2.609029958102700e-005	3.582558e+001	-3.892250e+000	2.997086e-001	7.955448e-003	-3.776752e-003
2.609042357656350e-005	3.582573e+001	-3.893201e+000	1.499088e-001	3.791533e-003	-3.615114e-003
2.609055503080969e-005	3.582589e+001	-3.893418e+000	-1.568450e-002	-8.124713e-004	-3.447617e-003
2.609067644196681e-005	3.582603e+001	-3.892914e+000	-1.623279e-001	-4.890181e-003	-3.305468e-003
2.609080956620870e-005	3.582617e+001	-3.891619e+000	-3.011408e-001	-8.750404e-003	-3.174173e-003
2.609098205605247e-005	3.582629e+001	-3.889143e+000	-4.306153e-001	-1.235067e-002	-3.050396e-003
2.609118238757373e-005	3.582635e+001	-3.885735e+000	-4.933285e-001	-1.409298e-002	-2.977961e-003
2.609143584250068e-005	3.582631e+001	-3.881477e+000	-4.493149e-001	-1.286413e-002	-2.978124e-003
2.609161676905464e-005	3.582621e+001	-3.879009e+000	-3.406741e-001	-9.837158e-003	-3.030135e-003
2.609175395494061e-005	3.582609e+001	-3.877810e+000	-2.166932e-001	-6.383352e-003	-3.093835e-003
2.609187520470142e-005	3.582596e+001	-3.877380e+000	-8.953313e-002	-2.840783e-003	-3.156934e-003
2.609199421280814e-005	3.582584e+001	-3.877558e+000	3.988996e-002	7.653203e-004	-3.216385e-003
2.609211656026072e-005	3.582571e+001	-3.878323e+000	1.677118e-001	4.327554e-003	-3.267927e-003
2.609223919011587e-005	3.582560e+001	-3.879631e+000	2.809092e-001	7.483292e-003	-3.303334e-003
2.609237666657690e-005	3.582550e+001	-3.881623e+000	3.782074e-001	1.019763e-002	-3.316193e-003
2.609255568456575e-005	3.582543e+001	-3.884683e+000	4.481206e-001	1.215203e-002	-3.286972e-003
2.609276827559924e-005	3.582544e+001	-3.888328e+000	4.399194e-001	1.193372e-002	-3.186089e-003
2.609307091727171e-005	3.582558e+001	-3.892740e+000	3.040039e-001	8.163957e-003	-2.960742e-003
2.609323210842059e-005	3.582570e+001	-3.894329e+000	1.831130e-001	4.805355e-003	-2.813797e-003
2.609335760013891e-005	3.582581e+001	-3.894871e+000	6.802692e-002	1.606179e-003	-2.691812e-003
2.609348960674341e-005	3.582593e+001	-3.894823e+000	-5.534069e-002	-1.823972e-003	-2.568739e-003
2.609361033255269e-005	3.582603e+001	-3.894253e+000	-1.595868e-001	-4.722806e-003	-2.468409e-003
2.609376371443517e-005	3.582613e+001	-3.892917e+000	-2.677412e-001	-7.730419e-003	-2.365793e-003
2.609394214875457e-005	3.582621e+001	-3.890827e+000	-3.468046e-001	-9.928589e-003	-2.287189e-003
2.609416515327079e-005	3.582623e+001	-3.887977e+000	-3.637207e-001	-1.039684e-002	-2.252832e-003
2.609444198049209e-005	3.582615e+001	-3.884788e+000	-2.847888e-001	-8.196570e-003	-2.281400e-003
2.609459060444443e-005	3.582607e+001	-3.883561e+000	-1.996937e-001	-5.825872e-003	-2.323736e-003
2.609471743709376e-005	3.582598e+001	-3.883032e+000	-1.044166e-001	-3.171595e-003	-2.371563e-003
2.609483583709205e-005	3.582588e+001	-3.882990e+000	-8.734381e-003	-5.057410e-004	-2.416756e-003
2.609495671837834e-005	3.582579e+001	-3.883388e+000	8.794245e-002	2.188306e-003	-2.457822e-003
2.609507856169881e-005	3.582570e+001	-3.884199e+000	1.774801e-001	4.684092e-003	-2.489377e-003
2.609520145248927e-005	3.582563e+001	-3.885394e+000	2.516847e-001	6.753518e-003	-2.505708e-003
2.609536782610985e-005	3.582556e+001	-3.887411e+000	3.185180e-001	8.619600e-003	-2.499355e-003
2.609555956998691e-005	3.582553e+001	-3.889927e+000	3.407922e-001	9.246487e-003	-2.450385e-003
2.609581736609638e-005	3.582558e+001	-3.893129e+000	2.933407e-001	7.934782e-003	-2.330378e-003
2.609597635208588e-005	3.582565e+001	-3.894723e+000	2.238110e-001	6.004659e-003	-2.231270e-003
2.609610868202441e-005	3.582573e+001	-3.895612e+000	1.426725e-001	3.750066e-003	-2.136667e-003
2.609623119472121e-005	3.582581e+001	-3.896020e+000	5.846680e-002	1.409360e-003	-2.047047e-003
2.609635843011440e-005	3.582590e+001	-3.896026e+000	-3.053642e-002	-1.065234e-003	-1.957525e-003
2.609648051200264e-005	3.582598e+001	-3.895641e+000	-1.103573e-001	-3.284813e-003	-1.880136e-003
2.609662652900000e-005	3.582605e+001	-3.894742e+000	-1.897349e-001	-5.492165e-003	-1.804405e-003
2.609680458679749e-005	3.582612e+001	-3.893225e+000	-2.535351e-001	-7.266050e-003	-1.741299e-003
2.609701896416225e-005	3.582614e+001	-3.891180e+000	-2.735374e-001	-7.820887e-003	-1.710216e-003
2.609728858970459e-005	3.582609e+001	-3.888788e+000	-2.258931e-001	-6.492377e-003	-1.723789e-003
2.609744399272733e-005	3.582603e+001	-3.887753e+000	-1.639927e-001	-4.767799e-003	-1.753864e-003
2.609757408347077e-005	3.582596e+001	-3.887269e+000	-9.331895e-002	-2.798929e-003	-1.789271e-003
2.609769337282079e-005	3.582589e+001	-3.887166e+000	-2.199890e-002	-8.118715e-004	-1.823210e-003
2.609781351849689e-005	3.582582e+001	-3.887393e+000	5.026335e-002	1.201768e-003	-1.854465e-003
2.609793551562392e-005	3.582576e+001	-3.887936e+000	1.188007e-001	3.112092e-003	-1.879571e-003
2.609805833342240e-005	3.582570e+001	-3.888773e+000	1.771449e-001	4.739023e-003	-1.894200e-003
2.609821366443161e-005	3.582565e+001	-3.890131e+000	2.292591e-001	6.193648e-003	-1.893934e-003
2.609840024558889e-005	3.582562e+001	-3.891954e+000	2.545803e-001	6.903533e-003	-1.864619e-003
2.609863871121272e-005	3.582564e+001	-3.894235e+000	2.340532e-001	6.338618e-003	-1.789368e-003
2.609881572907109e-005	3.582569e+001	-3.895664e+000	1.837461e-001	4.942848e-003	-1.710922e-003
2.609895343935729e-005	3.582574e+001	-3.896458e+000	1.247119e-001	3.302820e-003	-1.638917e-003
2.609907752712010e-005	3.582581e+001	-3.896857e+000	6.247347e-002	1.572937e-003	-1.570944e-003
2.609920758858146e-005	3.582587e+001	-3.896951e+000	-5.545790e-003	-3.181005e-004	-1.501286e-003
2.609932910092599e-005	3.582593e+001	-3.896747e+000	-6.651926e-002	-2.013513e-003	-1.441389e-003
2.609946132716399e-005	3.582599e+001	-3.896219e+000	-1.238647e-001	-3.608163e-003	-1.386299e-003
2.609963398011803e-005	3.582604e+001	-3.895198e+000	-1.779289e-001	-5.111461e-003	-1.333555e-003
2.609983341303241e-005	3.582607e+001	-3.893797e+000	-2.042777e-001	-5.843446e-003	-1.302055e-003
2.610008675414578e-005	3.582605e+001	-3.892037e+000	-1.864212e-001	-5.344769e-003	-1.300293e-003
2.610027134596775e-005	3.582601e+001	-3.890996e+000	-1.405905e-001	-4.067739e-003	-1.321099e-003
2.610040853448940e-005	3.582596e+001	-3.890503e+000	-8.917711e-002	-2.635420e-003	-1.346700e-003
2.610052969110029e-005	3.582590e+001	-3.890330e+000	-3.642210e-002	-1.165645e-003	-1.372168e-003
2.610064871929967e-005	3.582585e+001	-3.890408e+000	1.729361e-002	3.311024e-004	-1.396147e-003
2.610077105045486e-005	3.582580e+001	-3.890730e+000	7.030216e-002	1.808466e-003	-1.416808e-003
2.610089372899659e-005	3.582576e+001	-3.891277e+000	1.172841e-001	3.118327e-003	-1.430808e-003
2.610102937636442e-005	3.582571e+001	-3.892096e+000	1.571562e-001	4.230751e-003	-1.435352e-003
2.610120788548828e-005	3.582568e+001	-3.893367e+000	1.862859e-001	5.045203e-003	-1.422440e-003
2.610141861570278e-005	3.582569e+001	-3.894874e+000	1.833575e-001	4.968003e-003	-1.380122e-003
2.610171958924023e-005	3.582574e+001	-3.896712e+000	1.279566e-001	3.431769e-003	-1.285952e-003
2.610188077908347e-005	3.582579e+001	-3.897384e+000	7.807936e-002	2.046233e-003	-1.224266e-003
2.610200662181544e-005	3.582584e+001	-3.897621e+000	3.027630e-002	7.174985e-004	-1.172848e-003
2.610213896467497e-005	3.582589e+001	-3.897612e+000	-2.110202e-002	-7.109579e-004	-1.120861e-003
2.610225976673430e-005	3.582593e+001	-3.897385e+000	-6.458119e-002	-1.919953e-003	-1.078389e-003
2.610241137205600e-005	3.582597e+001	-3.896847e+000	-1.093711e-001	-3.165442e-003	-1.035168e-003
2.610258920191555e-005	3.582601e+001	-3.895992e+000	-1.428451e-001	-4.096065e-003	-1.001179e-003
2.610281012555214e-005	3.582602e+001	-3.894824e+000	-1.510741e-001	-4.323978e-003	-9.850874e-004
2.610308432399940e-005	3.582598e+001	-3.893505e+000	-1.201891e-001	-3.462890e-003	-9.945534e-004
2.610323490978474e-005	3.582595e+001	-3.892979e+000	-8.508461e-002	-2.484836e-003	-1.011307e-003
